Unnamed: 0,Wiki_ID,Movie_ID,title,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,Net_revenue,rating,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,proportion_actress,incl_score
4856,3184269,/m/0dnqr,Indiana Jones and the Last Crusade,474171806.0,127.0,"{""/m/0349s"": ""Greek Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/03k9fj"": ""Adventure""}",1989,426171806.0,7.899960078387117,0.9751390228903618,2604,tt0097576,0.09774436090225569,0,0.125,0.0742481203007519
49203,51888,/m/0h_b6x1,Indiana Jones and the Last Crusade,474171806.0,127.0,{},{},"{""/m/03k9fj"": ""Adventure""}",1989,426171806.0,7.899960078387117,0.9751390228903618,2604,tt0097576,0.09774436090225569,0,0.14285714285714285,0.08020050125313284
4862,648921,/m/02_fz3,Face/Off,245676146.0,140.0,"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",1997,165676146.0,7.049999999999999,0.8387761477484101,902,tt0119094,0.35607675906183367,1,0.2727272727272727,0.3207124550408132
4882,644845,/m/02_1sj,EdTV,35319689.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0l4h_"": ""Mockumentary"", ""/m/0hj3nby"": ""Media Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1999,-44680311.0,5.9,0.1682061094512389,2204,tt0131369,0.3025210084033614,1,0.2727272727272727,0.3028605381546558
5016,9309429,/m/0283_zv,The Hustler,7600000.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1961,5600000.0,7.75,0.6796399802402724,4390,tt0054997,0.16705069124423966,0,0.125,0.09735023041474655
5077,945305,/m/03s6l2,Confessions of a Dangerous Mind,33013805.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/05p553"": ""Comedy film"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film""}",2002,3013805.0,6.8,0.528899236501144,814,tt0270288,0.26530612244897955,2,0.3125,0.41482426303854875
5114,842825,/m/03g7m3,The Iron Giant,23159305.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",1999,-46840695.0,7.85,0.4891250859964042,7962,tt0129167,0.12698412698412698,0,0.2222222222222222,0.1164021164021164
5121,17404922,/m/047n8xt,Bright Star,14350945.0,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece""}",2009,5850945.0,6.85,0.5606557600843979,3966,tt0810784,0.5238095238095238,3,0.3684210526315789,0.6307435254803676
5174,3628560,/m/09qycb,Catch-22,,122.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01fc50"": ""Anti-war"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/060__y"": ""Film adaptation"", ""/m/073_6"": ""Surrealism"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0vgkd"": ""Black comedy""}",1970,,6.9,,7463,tt0065528,0.03392857142857142,3,0.09523809523809523,0.3763888888888889
5314,1524596,/m/057yjg,Hitch,368100420.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",2005,298100420.0,6.450035401049641,0.7584342352518747,7780,tt0386588,0.3772321428571429,2,0.4117647058823529,0.4852211718020542
5332,27754718,/m/0cc5qkt,War Horse,177059441.0,146.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/082gq"": ""War film""}",2011,111059441.0,7.1,0.8211716877137608,3680,tt1568911,0.1325301204819277,1,0.11764705882352941,0.19450350421293017
5359,323715,/m/01vw8k,Troy,497409852.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/04v3q"": ""Malta"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01lmb_"": ""Sword and Sandal"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03g3w"": ""History"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/0jtdp"": ""Documentary""}",2004,322409852.0,7.099966286646072,0.8786900672129165,3605,tt0332452,0.14628571428571424,1,0.2,0.2265396825396825
5376,3105139,/m/08rr3p,The Mirror Has Two Faces,73052428.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01lrrt"": ""Melodrama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0jdm8"": ""Remake"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1996,31052428.0,6.550000000000001,0.6102289766372334,4630,tt0117057,0.5668202764976958,3,0.6,0.7222734254992319
5420,231829,/m/01hqhm,Magnolia,48451803.0,189.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1999,11451803.0,7.75,0.7136804683157023,2821,tt0175880,0.24985994397759104,3,0.3,0.5166199813258637
5476,10206962,/m/02q56mk,Wonder Boys,33426588.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0hn10"": ""LGBT"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",2000,-1573412.0,7.050000000000001,0.5187975361296014,3740,tt0185014,0.1557422969187675,1,0.3333333333333333,0.2741363211951447
5545,921891,/m/03q4qb,Cradle 2 the Grave,56489558.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",2003,31489558.0,5.799999999999999,0.4541507015750954,822,tt0306685,0.13657770800627944,1,0.25,0.23997034711320428
5548,15703454,/m/03nqpb7,The Ruins,22375000.0,94.0,"{""/m/0349s"": ""Greek Language"", ""/m/03vsxc"": ""Maya, Yucat\u00e1n Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/0hj3n96"": ""Jungle Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2008,14375000.0,5.75,0.3871277153354725,3240,tt0963794,0.42396313364055305,3,0.2857142857142857,0.5698924731182796
5567,35874076,/m/0hhggmy,Taken 2,315005577.0,,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2012,270005577.0,6.15,0.6865648139064797,8208,tt1397280,0.35357142857142854,2,0.36363636363636365,0.4612914862914863
5680,1570843,/m/05c8xf,The Hills Have Eyes,25000000.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0b7z1vt"": ""Road-Horror""}",1977,24770000.0,6.199999999999999,0.5092230052247082,8901,tt0077681,0.38888888888888884,3,0.375,0.5879629629629629
5806,2541839,/m/07lz72,Sea of Love,110879513.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1989,91879513.0,6.75,0.7412515425381789,4923,tt0098273,0.2053571428571429,0,0.23529411764705882,0.14688375350140057
5902,565318,/m/02qlp4,Lost in Space,136159423.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s2s"": ""Time travel"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1998,56159423.0,5.1,0.4204758271925471,1118,tt0120738,0.23486682808716708,3,0.4166666666666667,0.5505111649179446
5986,23266073,/m/065z3_x,Secretariat,60242305.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jxxt"": ""Horse racing"", ""/m/03g3w"": ""History"", ""/m/01f9r0"": ""Docudrama"", ""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",2010,25242305.0,7.0,0.6749866104352569,4928,tt1028576,0.4798534798534798,3,0.21052631578947367,0.5634599318809844
5989,24228929,/m/07kh6f3,The Town,154026136.0,150.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/04btyz"": ""Heist"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",2010,117026136.0,7.249985931744133,0.8467490898746952,5142,tt0840361,0.24733475479744138,1,0.125,0.23522269604359156
6003,7047921,/m/0h1x5f,Little Miss Sunshine,,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03k9fj"": ""Adventure"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/0219x_"": ""Indie""}",2006,,7.65,,4540,tt0449059,0.39251040221914013,3,0.35714285714285715,0.5832177531206658
6011,31918569,/m/0fpmrm3,Take Shelter,3077604.0,120.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",2011,-1922396.0,7.199999999999999,0.5366266900456245,3494,tt1675192,0.31229235880398676,3,0.4666666666666667,0.5929863418235511
6021,28174450,/m/0cp0ph6,Bad Teacher,216197492.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2011,196197492.0,5.54999372037529,0.5657472869265464,1746,tt1284575,0.7044334975369457,3,0.5,0.7348111658456485
6104,2886036,/m/08952r,Talladega Nights: The Ballad of Ricky Bobby,162966177.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0ltv"": ""Auto racing""}",2006,90466177.0,6.399970569336191,0.6613837809591023,6061,tt0415306,0.1476725521669342,2,0.11538461538461539,0.3099079447394054
6243,26316286,/m/0b76t12,Please Give,4131508.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",2010,1131508.0,6.3,0.4011031826685854,5458,tt0878835,0.796451914098973,3,0.6,0.7988173046996576
6282,4760936,/m/0cly8m,Insomnia,113714830.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0jdm8"": ""Remake"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",2002,67714830.0,7.0,0.7608157840348132,2619,tt0278504,0.2591656131479141,1,0.3076923076923077,0.300063751391185
6340,3842309,/m/0b2tb1,K-PAX,65001485.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}",2001,17001485.0,7.25,0.685890652893273,4488,tt0272152,0.19327731092436973,1,0.3888888888888889,0.30516651104886394
6360,431562,/m/027r9t,Almost Famous,47383689.0,152.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama""}",2000,-12616311.0,7.65,0.5235447598783557,1606,tt0181875,0.2784313725490196,3,0.3333333333333333,0.5372549019607843
6384,1519783,/m/057lbk,Fantastic Four,330579719.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/04pbhw"": ""Superhero movie""}",2005,230579719.0,5.599453142120437,0.5817676193814227,2265,tt0120667,0.23809523809523814,1,0.36363636363636365,0.31168831168831174
6552,27731736,/m/0c241c_,Red Riding Hood,89162162.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2011,47162162.0,5.550000000000001,0.4557564175461555,3189,tt1486185,0.579750346740638,3,0.4,0.6599167822468793
6590,23883858,/m/076zy_g,Unstoppable,167805466.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2010,67805466.0,6.550007839857837,0.6799540040275049,7427,tt0477080,0.3381555153707052,3,0.2631578947368421,0.5337711367025157
6601,68124,/m/0hv8w,American Graffiti,140000000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/09n5t_"": ""Americana"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/02b5_l"": ""Teen"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",1973,139223000.0,7.15,0.8465831291166761,666,tt0069704,0.26545086119554206,2,0.4166666666666667,0.44959473150962515
6643,1474328,/m/054cvh,Serendipity,77516304.0,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",2001,49516304.0,6.699999999999999,0.6728869806444199,7808,tt0240890,0.4496240601503759,3,0.4666666666666667,0.6387635756056809
6693,3038038,/m/08md65,A Nightmare on Elm Street 4: The Dream Master,49369899.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",1988,42369899.0,5.699999999999999,0.4632437002375675,4702,tt0095742,0.5362997658079625,3,0.45454545454545453,0.663615073451139
6790,168498,/m/016kc2,Starman,28744356.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/04228s"": ""Road movie"", ""/m/01hmnh"": ""Fantasy"", ""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03rzvv"": ""Romantic fantasy""}",1984,6744356.0,6.8,0.5559375060518927,1371,tt0088172,0.40816326530612246,0,0.07692307692307693,0.16169544740973313
6825,5807082,/m/0f61tk,The Rocketeer,62000000.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/01xpvb7"": ""Airplanes and airports""}",1991,20000000.0,6.449930768863495,0.5433338936790777,6727,tt0102803,0.21330724070450102,1,0.1724137931034483,0.2396847890470942
6828,529276,/m/02l_j_,Jaws: The Revenge,51881013.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/01jfsb"": ""Thriller""}",1987,28881013.0,3.25,0.3079293526244658,4450,tt0093300,0.3783482142857143,3,0.4,0.5927827380952381
7010,3677015,/m/09txzv,Where the Wild Things Are,100086793.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0345h"": ""Germany""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",2009,86793.0,6.552424294829203,0.4484132691142187,5221,tt0386117,0.26262626262626265,1,0.25,0.281986531986532
7030,1841530,/m/0604zn,Bachelor Party,38400000.0,105.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}",1984,32400000.0,6.05,0.5024571081524433,707,tt0086927,0.2807308970099668,3,0.42857142857142855,0.5697674418604651
7097,667194,/m/0316hv,American Gigolo,,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n16"": ""Erotic Drama"", ""/m/02js9"": ""Erotica"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03pgfj"": ""New Hollywood""}",1980,,6.1,,7955,tt0080365,0.30243161094224924,3,0.46153846153846156,0.5879900241602369
7196,12000999,/m/02vlj62,The Brave One,69787663.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2007,-212337.0,6.550249361012407,0.4420261213185046,3959,tt0476964,0.4716242661448141,3,0.375,0.6155414220482713
7305,394792,/m/0234j5,Jackie Brown,39673162.0,151.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1997,27673162.0,7.4,0.7424651752263051,2653,tt0119396,0.3249299719887955,3,0.4666666666666667,0.5971988795518207
