Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,num_actors,num_women,proportion_actress,incl_score
4453,4440277,/m/0c2jgd,Highlander,1986-01,12885193.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/04pbhw"": ""Superhero movie""}",1986,16000000.0,-3114807.0,6.9,0.2210205213533,0.7323029956115246,0.4766617584824123,2540,tt0091203,0.31610942249240126,2,13.0,4.0,0.3076923076923077,0.43015613228379185
4628,23652051,/m/047d21r,The Fighter,2010-12-10,129190869.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/03bxz7"": ""Biographical film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/01cgz"": ""Boxing""}",2010,25000000.0,104190869.0,7.5,0.8275097060454798,0.9109902690326274,0.8692499875390536,2289,tt0964517,0.3396501457725948,2,19.0,10.0,0.5263157894736842,0.5108775339709819
4660,1102282,/m/046488,Hotel Rwanda,2004-09-11,33882243.0,122.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0hzlz"": ""South Africa"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/01f9r0"": ""Docudrama"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03mqtr"": ""Political drama""}",2004,17500000.0,16382243.0,7.8,0.516916250693289,0.9630795649685174,0.7399979078309031,1019,tt0395169,0.1785714285714286,2,16.0,3.0,0.1875,0.3442460317460318
4703,17365387,/m/043lfrj,A Perfect Getaway,2009-08-06,22852638.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01585b"": ""Slasher""}",2009,14000000.0,8852638.0,6.35,0.4417637271214642,0.5079183361953825,0.4748410316584234,7251,tt0971209,0.23684210526315785,3,10.0,6.0,0.6,0.612280701754386
4842,15122117,/m/03hj5lq,The Wrestler,2008-09-05,44703995.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/02hmvc"": ""Short Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2008,6000000.0,38703995.0,7.6,0.6555740432612313,0.9318832283915284,0.7937286358263798,3746,tt1125849,0.326530612244898,1,18.0,5.0,0.2777777777777778,0.31254724111866966
4850,1129583,/m/048tv9,Blade: Trinity,2004-12-08,128905366.0,105.0,"{""/m/02jcw"": ""Esperanto Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",2004,65000000.0,63905366.0,5.75,0.7387687188019967,0.276473955352032,0.5076213370770144,3936,tt0359013,0.2716627634660421,3,16.0,4.0,0.25,0.5072209211553473
4856,3184269,/m/0dnqr,Indiana Jones and the Last Crusade,1989-05-24,474171806.0,127.0,"{""/m/0349s"": ""Greek Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3m_6"": ""Costume Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/03k9fj"": ""Adventure""}",1989,48000000.0,426171806.0,7.899960078387117,0.9782307265668332,0.9720473192138904,0.9751390228903618,2604,tt0097576,0.09774436090225569,0,16.0,2.0,0.125,0.0742481203007519
49203,51888,/m/0h_b6x1,Indiana Jones and the Last Crusade,1989-05-24,474171806.0,127.0,{},{},"{""/m/03k9fj"": ""Adventure""}",1989,48000000.0,426171806.0,7.899960078387117,0.9782307265668332,0.9720473192138904,0.9751390228903618,2604,tt0097576,0.09774436090225569,0,7.0,1.0,0.14285714285714285,0.08020050125313284
4862,648921,/m/02_fz3,Face/Off,1997-06-27,245676146.0,140.0,"{""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/06n90"": ""Science Fiction"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",1997,80000000.0,165676146.0,7.049999999999999,0.8985024958402662,0.7790497996565541,0.8387761477484101,902,tt0119094,0.35607675906183367,1,22.0,6.0,0.2727272727272727,0.3207124550408132
4882,644845,/m/02_1sj,EdTV,1999-03-26,35319689.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0l4h_"": ""Mockumentary"", ""/m/0hj3nby"": ""Media Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1999,80000000.0,-44680311.0,5.9,0.0110926234054353,0.3253195954970425,0.1682061094512389,2204,tt0131369,0.3025210084033614,1,22.0,6.0,0.2727272727272727,0.3028605381546558
5016,9309429,/m/0283_zv,The Hustler,1961-09-25,7600000.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1961,2000000.0,5600000.0,7.75,0.4033555185801442,0.9559244419004008,0.6796399802402724,4390,tt0054997,0.16705069124423966,0,8.0,1.0,0.125,0.09735023041474655
5077,945305,/m/03s6l2,Confessions of a Dangerous Mind,2002-12-31,33013805.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/017fp"": ""Biography"", ""/m/05p553"": ""Comedy film"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action"", ""/m/02l7c8"": ""Romance Film""}",2002,30000000.0,3013805.0,6.8,0.3635607321131447,0.6942377408891433,0.528899236501144,814,tt0270288,0.26530612244897955,2,16.0,5.0,0.3125,0.41482426303854875
5114,842825,/m/03g7m3,The Iron Giant,1999-07-31,23159305.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",1999,70000000.0,-46840695.0,7.85,0.0088740987243483,0.9693760732684602,0.4891250859964042,7962,tt0129167,0.12698412698412698,0,9.0,2.0,0.2222222222222222,0.1164021164021164
5121,17404922,/m/047n8xt,Bright Star,2009-05-15,14350945.0,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece""}",2009,8500000.0,5850945.0,6.85,0.4059900166389351,0.7153215035298607,0.5606557600843979,3966,tt0810784,0.5238095238095238,3,19.0,7.0,0.3684210526315789,0.6307435254803676
5174,3628560,/m/09qycb,Catch-22,1970-06-24,,122.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01fc50"": ""Anti-war"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/060__y"": ""Film adaptation"", ""/m/073_6"": ""Surrealism"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0vgkd"": ""Black comedy""}",1970,18000000.0,,6.9,,0.7323029956115246,,7463,tt0065528,0.03392857142857142,3,21.0,2.0,0.09523809523809523,0.3763888888888889
5314,1524596,/m/057yjg,Hitch,2005-02-10,368100420.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",2005,70000000.0,298100420.0,6.450035401049641,0.9559068219633944,0.5609616485403549,0.7584342352518747,7780,tt0386588,0.3772321428571429,2,17.0,7.0,0.4117647058823529,0.4852211718020542
5332,27754718,/m/0cc5qkt,War Horse,2011-12-25,177059441.0,146.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/082gq"": ""War film""}",2011,66000000.0,111059441.0,7.1,0.8391569606211869,0.8031864148063347,0.8211716877137608,3680,tt1568911,0.1325301204819277,1,17.0,2.0,0.11764705882352941,0.19450350421293017
5359,323715,/m/01vw8k,Troy,2004-05-13,497409852.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/04v3q"": ""Malta"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01lmb_"": ""Sword and Sandal"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03g3w"": ""History"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/0jtdp"": ""Documentary""}",2004,175000000.0,322409852.0,7.099966286646072,0.961730449251248,0.795649685174585,0.8786900672129165,3605,tt0332452,0.14628571428571424,1,20.0,4.0,0.2,0.2265396825396825
5376,3105139,/m/08rr3p,The Mirror Has Two Faces,1996,73052428.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01lrrt"": ""Melodrama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0jdm8"": ""Remake"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1996,42000000.0,31052428.0,6.550000000000001,0.6195230171935663,0.6009349360809005,0.6102289766372334,4630,tt0117057,0.5668202764976958,3,15.0,9.0,0.6,0.7222734254992319
5420,231829,/m/01hqhm,Magnolia,1999-12-08,48451803.0,189.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1999,37000000.0,11451803.0,7.75,0.4714364947310039,0.9559244419004008,0.7136804683157023,2821,tt0175880,0.24985994397759104,3,20.0,6.0,0.3,0.5166199813258637
5476,10206962,/m/02q56mk,Wonder Boys,2000-02-22,33426588.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0hn10"": ""LGBT"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",2000,35000000.0,-1573412.0,7.050000000000001,0.2468108707709373,0.7907842014882656,0.5187975361296014,3740,tt0185014,0.1557422969187675,1,18.0,6.0,0.3333333333333333,0.2741363211951447
5545,921891,/m/03q4qb,Cradle 2 the Grave,2003-02-28,56489558.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",2003,25000000.0,31489558.0,5.799999999999999,0.622573488630061,0.2857279145201297,0.4541507015750954,822,tt0306685,0.13657770800627944,1,12.0,3.0,0.25,0.23997034711320428
5548,15703454,/m/03nqpb7,The Ruins,2008-04-02,22375000.0,94.0,"{""/m/0349s"": ""Greek Language"", ""/m/03vsxc"": ""Maya, Yucat\u00e1n Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/0hj3n96"": ""Jungle Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2008,8000000.0,14375000.0,5.75,0.4977814753189129,0.276473955352032,0.3871277153354725,3240,tt0963794,0.42396313364055305,3,7.0,2.0,0.2857142857142857,0.5698924731182796
5567,35874076,/m/0hhggmy,Taken 2,2012-09-07,315005577.0,,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2012,45000000.0,270005577.0,6.15,0.9489739323349972,0.4241556954779622,0.6865648139064797,8208,tt1397280,0.35357142857142854,2,11.0,4.0,0.36363636363636365,0.4612914862914863
5680,1570843,/m/05c8xf,The Hills Have Eyes,1977,25000000.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0b7z1vt"": ""Road-Horror""}",1977,230000.0,24770000.0,6.199999999999999,0.579312257348863,0.4391337531005533,0.5092230052247082,8901,tt0077681,0.38888888888888884,3,8.0,3.0,0.375,0.5879629629629629
5806,2541839,/m/07lz72,Sea of Love,1989-09-15,110879513.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1989,19000000.0,91879513.0,6.75,0.8047698280643372,0.6777332570120206,0.7412515425381789,4923,tt0098273,0.2053571428571429,0,17.0,4.0,0.23529411764705882,0.14688375350140057
5902,565318,/m/02qlp4,Lost in Space,1998-04-03,136159423.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s2s"": ""Time travel"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1998,80000000.0,56159423.0,5.1,0.7176927343316695,0.1232589200534249,0.4204758271925471,1118,tt0120738,0.23486682808716708,3,12.0,5.0,0.4166666666666667,0.5505111649179446
5986,23266073,/m/065z3_x,Secretariat,2010-09-30,60242305.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jxxt"": ""Horse racing"", ""/m/03g3w"": ""History"", ""/m/01f9r0"": ""Docudrama"", ""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",2010,35000000.0,25242305.0,7.0,0.5820854132002219,0.767887807670292,0.6749866104352569,4928,tt1028576,0.4798534798534798,3,19.0,4.0,0.21052631578947367,0.5634599318809844
5989,24228929,/m/07kh6f3,The Town,2010-09-08,154026136.0,150.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/04btyz"": ""Heist"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama""}",2010,37000000.0,117026136.0,7.249985931744133,0.8474764281752635,0.8460217515741271,0.8467490898746952,5142,tt0840361,0.24733475479744138,1,16.0,2.0,0.125,0.23522269604359156
6003,7047921,/m/0h1x5f,Little Miss Sunshine,2006-01-20,,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/03k9fj"": ""Adventure"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/0219x_"": ""Indie""}",2006,8000000.0,,7.65,,0.9417095974050752,,4540,tt0449059,0.39251040221914013,3,14.0,5.0,0.35714285714285715,0.5832177531206658
6011,31918569,/m/0fpmrm3,Take Shelter,2011-01-24,3077604.0,120.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",2011,5000000.0,-1922396.0,7.199999999999999,0.2415418746533555,0.8317115054378935,0.5366266900456245,3494,tt1675192,0.31229235880398676,3,15.0,7.0,0.4666666666666667,0.5929863418235511
6021,28174450,/m/0cp0ph6,Bad Teacher,2011-06-24,216197492.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2011,20000000.0,196197492.0,5.54999372037529,0.915696062118691,0.2157985117344018,0.5657472869265464,1746,tt1284575,0.7044334975369457,3,20.0,10.0,0.5,0.7348111658456485
6104,2886036,/m/08952r,Talladega Nights: The Ballad of Ricky Bobby,2006-07-26,162966177.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0ltv"": ""Auto racing""}",2006,72500000.0,90466177.0,6.399970569336191,0.802828618968386,0.5199389429498187,0.6613837809591023,6061,tt0415306,0.1476725521669342,2,52.0,6.0,0.11538461538461539,0.3099079447394054
6243,26316286,/m/0b76t12,Please Give,2010-01-22,4131508.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",2010,3000000.0,1131508.0,6.3,0.3222407099278979,0.479965655409273,0.4011031826685854,5458,tt0878835,0.796451914098973,3,15.0,9.0,0.6,0.7988173046996576
6282,4760936,/m/0cly8m,Insomnia,2002-05-24,113714830.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0jdm8"": ""Remake"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",2002,46000000.0,67714830.0,7.0,0.7537437603993344,0.767887807670292,0.7608157840348132,2619,tt0278504,0.2591656131479141,1,13.0,4.0,0.3076923076923077,0.300063751391185
6340,3842309,/m/0b2tb1,K-PAX,2001-10-22,65001485.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}",2001,48000000.0,17001485.0,7.25,0.5207986688851913,0.8509826369013547,0.685890652893273,4488,tt0272152,0.19327731092436973,1,18.0,7.0,0.3888888888888889,0.30516651104886394
6360,431562,/m/027r9t,Almost Famous,2000-09-08,47383689.0,152.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdkf"": ""Musical Drama""}",2000,60000000.0,-12616311.0,7.65,0.1053799223516361,0.9417095974050752,0.5235447598783557,1606,tt0181875,0.2784313725490196,3,27.0,9.0,0.3333333333333333,0.5372549019607843
6384,1519783,/m/057lbk,Fantastic Four,2005-06-29,330579719.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/04pbhw"": ""Superhero movie""}",2005,100000000.0,230579719.0,5.599453142120437,0.9339988907376594,0.229536348025186,0.5817676193814227,2265,tt0120667,0.23809523809523814,1,11.0,4.0,0.36363636363636365,0.31168831168831174
6552,27731736,/m/0c241c_,Red Riding Hood,2011-03-07,89162162.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2011,42000000.0,47162162.0,5.550000000000001,0.6860787576261785,0.2254340774661324,0.4557564175461555,3189,tt1486185,0.579750346740638,3,15.0,6.0,0.4,0.6599167822468793
